"iso2c","year","country","mean_stress","countryid","Equity","EquityR5","EquityH5","EquityR","EquityH","ImpLoans","ImpLoansR5","ImpLoansH5","ImpLoansR","ImpLoansH","Costs","CostsR5","CostsH5","CostsR","CostsH","ROAA","ROAAR5","ROAAH5","ROAAR","ROAAH","NetLoans","NetLoansR5","NetLoansH5","NetLoansR","NetLoansH","Z","NCO","Liquid","capital_asset_ratio","credit_deposits_ratio","npl_ratio","reg_capital_assets","provisions_to_npls","exchange_rate_usd","stock_price_volatility","stock_returns","private_credit","income","exchange_rate_change","private_credit_change","log_imploans","exchange_rate_usd_log","private_credit_log"
"DJ",2010,"Djibouti",0.699558176233882,3200000,4.34999990463257,NA,NA,4.34999990463257,4.34999990463257,NA,NA,NA,NA,NA,88.1999969482422,NA,NA,88.1999969482422,88.1999969482422,0.270000010728836,NA,NA,0.270000010728836,0.270000010728836,25.5400009155273,NA,NA,25.5400009155273,25.5400009155273,7.9962010383606,NA,72.6214981079102,NA,38.4282,8.3,12.2,75.1,177.721,NA,NA,30.16797,"Lower middle income",0,32.5192027403494,NA,5.1802149048806,3.40678076552438
"DJ",2011,"Djibouti",0.701580918028883,3200000,5.36999988555908,NA,NA,5.36999988555908,5.36999988555908,19.3199996948242,NA,NA,NA,NA,75.9100036621094,NA,NA,75.9100036621094,75.9100036621094,1,NA,NA,1,1,24.3899993896484,NA,NA,24.3899993896484,24.3899993896484,11.0250701904297,-0.819999992847443,73.9440689086914,NA,41.14687,9.4,9.4,77,177.721,NA,NA,30.52114,"Lower middle income",0,22.7218792633906,2.96114081298852,5.1802149048806,3.41841955827437
"DK",2003,"Denmark",0.17690898308875,3100000,7.51453542709351,4.45293521881104,7.7028694152832,7.43627214431763,7.51453542709351,1.30767118930817,1.66981780529022,1.5,1.66981780529022,1.5,27.5644264221191,23.4310779571533,59.3573799133301,26.9438743591309,27.5644264221191,0.840763509273529,0.459428250789642,1.00359880924225,0.85063499212265,0.840763509273529,70.3259582519531,72.9906845092773,68.3301315307617,70.4683609008789,72.6067199707031,28.633129119873,NA,13.5490446090698,5.9,304.3084,0.8,13.8,63,6.58767333333333,23.89614,-6.931696,144.2647,"High income: OECD",22.8844838521133,-32.2383763667782,0.268247837111699,1.88520022598178,4.97164980660858
"DK",2004,"Denmark",0.189036747904079,3100000,4.88835287094116,5.37440729141235,3.55840182304382,4.82759761810303,4.84986352920532,3.11720180511475,3.67482018470764,3.78443765640259,3.67482018470764,3.78443765640259,50.7200965881348,42.6318702697754,56.4859848022461,50.7369499206543,50.7156295776367,0.495656400918961,0.693091094493866,0.507065176963806,0.492395311594009,0.493979960680008,67.3502883911133,65.4336624145508,55.2278251647949,67.4495468139648,67.78564453125,18.4506893157959,-0.0700000002980232,21.1632537841797,5.7,301.684,0.7,13.4,66,5.99105666666667,16.94407,23.01771,148.214,"High income: OECD",-9.05656119358267,2.73753731855401,1.13693574206921,1.79026780168945,4.99865717533684
"DK",2005,"Denmark",0.23819245120716,3100000,4.43636131286621,5.55131244659424,3.49196124076843,4.34301090240479,4.39359951019287,1.50484979152679,1.81137490272522,1.50559484958649,1.81137490272522,1.50559484958649,48.3109169006348,42.848258972168,53.9416885375977,48.2474327087402,48.3031387329102,0.568906307220459,0.802199125289917,0.601085424423218,0.554549098014832,0.563934624195099,67.8774108886719,68.6045837402344,58.309253692627,67.9379196166992,67.8854827880859,17.152759552002,-0.0259644128382206,21.1975593566895,4.9,296.1213,0.2,11.5,75.4,5.99691,12.40538,26.59159,157.5012,"High income: OECD",-27.9461552533142,17.8387857984022,0.408693086925371,1.79124433657001,5.05943307728428
"DK",2006,"Denmark",0.269370887051593,3100000,4.75056505203247,5.56872415542603,3.81652426719666,4.61197233200073,4.68571329116821,0.531319499015808,1.40505170822144,0.530253410339355,1.40505170822144,0.530253410339355,46.2502517700195,42.5503005981445,52.3740997314453,46.0687561035156,46.1578216552734,0.615136742591858,0.92519599199295,0.610757946968079,0.593182504177094,0.608641684055328,69.7587356567383,70.8456420898438,61.6253280639648,69.8324203491211,70.0556564331055,18.3879508972168,-0.0525597147643566,19.7196559906006,5.7,299.6819,NA,NA,NA,5.94677833333333,14.42425,15.9498,169.5499,"High income: OECD",-0.835958296300425,7.64990996893992,-0.632391745623105,1.78284961633435,5.13314727877495
"DK",2007,"Denmark",0.320605158179242,3100000,4.41496467590332,5.04673671722412,3.55800080299377,4.33083629608154,4.40630149841309,0.640678286552429,0.860681474208832,0.640526413917542,0.860681474208832,0.640526413917542,48.9279327392578,43.4247817993164,54.819896697998,48.7698631286621,48.9177169799805,0.513412594795227,0.772438049316406,0.549231231212616,0.502149522304535,0.510495841503143,68.8327407836914,68.4834136962891,61.1877555847168,68.7909164428711,69.0529479980469,16.8892593383789,0.0298053119331598,19.9889450073242,6.2,306.2382,0.6,10.6,50.4,5.44370083333333,15.95498,21.5905,185.8665,"High income: OECD",-3.20717925466268,-4.62642637156934,-0.445227841105876,1.69445912981363,5.22502867407766
"DK",2008,"Denmark",0.306130694272057,3100000,4.03580093383789,4.74840307235718,3.25019502639771,3.94261431694031,4.03451061248779,1.45024514198303,1.4283447265625,1.74226760864258,1.4283447265625,1.74226760864258,60.5885581970215,63.2192573547363,64.6093292236328,60.0813865661621,60.5791358947754,0.0319719314575195,0.0502632111310959,0.0563543848693371,0.0677351281046867,0.0320838987827301,69.0244522094727,66.0037612915039,59.8826065063477,68.9988632202148,69.0200271606445,13.9400196075439,0.102047316730022,14.8183488845825,5.5,310.3088,1.2,12.4,46.6,5.09813083333333,23.16872,-20.22457,203.1224,"High income: OECD",-35.4234906330259,46.2160072675235,0.371732605579445,1.62887396928357,5.31380875300208
"DK",2009,"Denmark",0.560611684874457,3100000,4.37557363510132,5.4364652633667,3.62780594825745,4.20788478851318,4.30427217483521,3.3738055229187,4.61230373382568,4.11486625671387,4.61230373382568,4.11486625671387,44.081356048584,49.8964385986328,51.5235824584961,43.6261787414551,43.9790649414062,-0.0921570956707001,-0.769782900810242,-0.112281434237957,-0.0313144437968731,-0.0422608070075512,68.9207916259766,61.606258392334,59.4811401367188,69.0088195800781,69.2115631103516,14.6790199279785,0.33842259645462,16.2858371734619,5.5,331.8157,3.3,16.1,55,5.36086666666667,37.06522,-23.05048,212.9003,"High income: OECD",-1.5216517072254,14.5447404454272,1.21604134254514,1.67912565355433,5.3608239810107
"DK",2010,"Denmark",0.61891555837724,3100000,4.49132919311523,5.47254943847656,3.78451657295227,4.33811140060425,4.43492889404297,4.06106042861938,5.17260122299194,5.05013656616211,5.17260122299194,5.05013656616211,49.337532043457,46.1191711425781,58.3931541442871,49.0040664672852,49.2333793640137,0.171560734510422,0.175759986042976,0.16695000231266,0.184789940714836,0.185470834374428,69.0450897216797,60.8602828979492,59.4424133300781,69.2914276123047,69.149528503418,15.9794502258301,0.378438979387283,15.4405164718628,5.4,359.1679,4.1,16,57,5.624075,26.53239,35.79182,194.8826,"High income: OECD",0.138227973402694,6.70488455241818,1.40144412882477,1.72705649012357,5.27239732597605
"DK",2011,"Denmark",0.504910722472001,3100000,4.61387729644775,5.18464469909668,4.05235242843628,4.40699863433838,4.50041532516479,4.42912006378174,4.81621265411377,5.58118200302124,4.81621265411377,5.58118200302124,57.7565956115723,57.9399871826172,66.8493423461914,57.334659576416,57.6441421508789,0.0662689432501793,0.0905823931097984,0.0523531548678875,0.0851879343390465,0.0676871836185455,67.1172332763672,57.2054862976074,55.9532623291016,67.30322265625,67.2544860839844,16.0385894775391,0.224737450480461,15.5878114700317,5.1,367.0766,3.7,17.2,51.3,5.36871153508772,19.50425,3.38731,191.2122,"High income: OECD",NA,NA,1.48820093312674,1.68058794213109,5.25338380611307
"DO",2003,"Dominican Republic",0.55385530174214,3300000,11.0899038314819,NA,NA,11.708776473999,11.7854051589966,NA,NA,NA,NA,NA,74.8148803710938,NA,NA,80.6357955932617,77.7142105102539,2.09326529502869,NA,NA,2.20084404945374,2.8588547706604,44.9081611633301,NA,NA,41.0040168762207,41.3708992004395,29.7436904907227,NA,36.6248931884766,7.7,152.7755,8.7,8.9,66.9,30.8307083333333,NA,NA,28.22934,"Upper middle income",81.8747376110631,-5.69019155060576,NA,3.42851121709093,3.34036186260846
"DO",2004,"Dominican Republic",0.69187887555449,3300000,11.7486810684204,9.59000015258789,9.59000015258789,11.5726385116577,11.5844011306763,NA,NA,NA,NA,NA,82.1293411254883,87.370002746582,87.370002746582,83.0900802612305,75.3404312133789,2.79736709594727,1.78999996185303,1.78999996185303,2.73187947273254,3.16129398345947,40.3183135986328,46.8899993896484,46.8899993896484,40.8324813842773,41.6778030395508,32.8185997009277,NA,36.3457870483398,8.9,121.8845,7.3,12.9,110.8,42.0988301665956,NA,NA,23.54215,"Upper middle income",36.5483715503206,-16.6039659446519,NA,3.74001995328554,3.15879243156119
"DO",2005,"Dominican Republic",0.644627205337133,3300000,11.3982887268066,9.89000034332275,9.89000034332275,11.2722339630127,11.4733219146729,3.19000005722046,3.19000005722046,3.19000005722046,3.19000005722046,3.19000005722046,79.7464904785156,72.1800003051758,72.1800003051758,80.462532043457,74.7953262329102,1.74591541290283,2.01999998092651,2.01999998092651,1.73448181152344,2.10577321052551,41.258903503418,43.9300003051758,43.9300003051758,41.5756072998047,42.2274017333984,29.6557807922363,0.949999988079071,39.5291748046875,9.4,105.5474,5.9,12.5,127.6,30.5106378911453,NA,NA,18.93287,"Upper middle income",-12.491972245692,-2.76494974125942,1.1600209347342,3.41807540611884,2.94089956492857
"DO",2006,"Dominican Republic",0.59221543823163,3300000,12.0688457489014,10.4399995803833,10.5906944274902,11.8968868255615,11.8266983032227,2.40964460372925,2.3199999332428,2.34730267524719,2.3199999332428,2.34730267524719,80.0328826904297,73.1800003051758,73.9134979248047,79.7538375854492,77.7217102050781,1.71081781387329,2.13000011444092,2.14275336265564,1.71603858470917,1.8944354057312,49.135196685791,50.6800003051758,51.1572875976562,49.416919708252,49.8647041320801,31.0894908905029,0.799118876457214,16.2860260009766,10,98.62397,4.5,12.3,144.7,33.2536924626259,NA,NA,18.37636,"Upper middle income",-15.4617069191662,-15.1496626092353,0.879479269295925,3.50416581244365,2.91106505596547
"DO",2007,"Dominican Republic",0.565366546399096,3300000,11.012412071228,9.75,9.90099811553955,10.8205909729004,10.8343067169189,2.64572262763977,2.83999991416931,2.84124064445496,2.83999991416931,2.84124064445496,71.4658737182617,66.0800018310547,67.0374069213867,70.7505874633789,71.2363052368164,2.15503978729248,2.46000003814697,2.48439025878906,2.1565887928009,2.16697454452515,53.3564796447754,55.1599998474121,55.5328788757324,53.4413070678711,53.634838104248,29.7082290649414,0.546662628650665,13.3787221908569,9.5,98.12746,4,12.8,134.5,33.3118619354217,NA,NA,17.76874,"Upper middle income",102.935291580098,-31.2978740268603,0.972944233153343,3.50591354783408,2.87744073363123
"DO",2008,"Dominican Republic",0.405656788679804,3300000,10.1625881195068,9.19999980926514,8.74720573425293,11.2662811279297,10.106424331665,3.24913835525513,2.27999997138977,3.3512077331543,2.27999997138977,3.3512077331543,69.9119644165039,63.3499984741211,66.1811828613281,70.6089324951172,69.8839721679688,1.96379518508911,2.45000004768372,2.1400158405304,2.03638243675232,1.96507632732391,57.5347747802734,54.3899993896484,58.2737197875977,54.6982917785645,57.5184211730957,27.3593807220459,1.65006279945374,13.1874742507935,9.7,105.3463,3.7,17.1,124.8,34.8661016299082,NA,NA,19.47124,"Upper middle income",4.66572447226019,9.58143346123586,1.17838983973078,3.55151505718823,2.96893850508084
"DO",2009,"Dominican Republic",0.568734693771589,3300000,9.81747245788574,9.15999984741211,8.25641822814941,11.4019613265991,9.81699371337891,4.08259963989258,2.36999988555908,4.21878910064697,2.36999988555908,4.21878910064697,70.4728546142578,60.9000015258789,68.690071105957,67.2461013793945,70.4728546142578,1.66933810710907,2.11999988555908,1.73941683769226,1.83904731273651,1.66958796977997,58.4912490844727,57.0200004577637,59.6629371643066,56.1836776733398,58.4936676025391,25.916389465332,1.45869529247284,13.5244703292847,9.2,107.6332,4.3,17.5,107,36.1140522203929,NA,NA,20.26392,"Upper middle income",18.3654446991218,7.03036570789319,1.40673395215193,3.58668204778015,3.0088419648037
"DO",2010,"Dominican Republic",0.512459646014419,3300000,10.8257236480713,9.48999977111816,10.0999708175659,11.5635690689087,10.8246259689331,2.76872682571411,1.75,2.79973959922791,1.75,2.79973959922791,67.1777877807617,62.2000007629395,66.609260559082,65.3772354125977,67.1541061401367,2.10169839859009,2.24000000953674,2.11172008514404,2.16347241401672,2.1021900177002,55.2126235961914,60.6500015258789,54.965202331543,58.94677734375,55.2136535644531,29.1666793823242,1.78644549846649,13.8452968597412,9,106.3609,3.1,16,126.4,37.3065789878104,NA,NA,20.63881,"Upper middle income",-11.3833357359838,-12.3325184828064,1.01838758483104,3.61916969146683,3.02717328391249
"DO",2011,"Dominican Republic",0.431361931102619,3300000,11.1125478744507,8.84000015258789,9.87004852294922,11.8337669372559,10.968279838562,2.64091157913208,1.30999994277954,2.6924352645874,1.30999994277954,2.6924352645874,71.6027679443359,66.5800018310547,70.9072036743164,69.5603713989258,71.5464477539062,1.80199062824249,2.04999995231628,1.83320248126984,1.90173017978668,1.80525815486908,53.5703926086426,60.939998626709,52.7345161437988,59.5215148925781,53.5673065185547,29.1376094818115,1.5018150806427,13.7947549819946,9.5,107.0434,2.9,17.3,121.8,38.2315587481963,NA,NA,21.69676,"Upper middle income",105.437497387516,-29.4522596856678,0.97112415268337,3.64366131978313,3.07716294064299
"DZ",2003,"Algeria",0.690181157534162,2e+05,5.85026025772095,NA,NA,5.75840473175049,5.75840473175049,NA,NA,NA,NA,NA,28.1063632965088,NA,NA,27.7878074645996,27.7878074645996,0.24721497297287,NA,NA,0.243914470076561,0.243914470076561,40.7825393676758,NA,NA,40.7229804992676,40.7229804992676,10.1782703399658,NA,23.4359664916992,NA,25.7184,NA,NA,NA,77.394975,NA,NA,10.83226,"Upper middle income",7.402549102735,4.81131609935548,NA,4.34892185600751,2.38252871883606
"DZ",2004,"Algeria",0.590104328640643,2e+05,5.4007887840271,NA,NA,5.4007887840271,5.4007887840271,NA,NA,NA,NA,NA,33.8489875793457,NA,NA,33.7771492004395,40.1107292175293,0.212506532669067,NA,NA,0.212506532669067,0.212506532669067,40.8216209411621,NA,NA,40.8216209411621,40.8216209411621,9.37005233764648,NA,35.4463958740234,NA,25.33824,NA,NA,NA,72.06065,NA,NA,10.33501,"Upper middle income",-1.20271290205155,-23.0684887048125,NA,4.27750812554016,2.33553716071914
"DZ",2005,"Algeria",0.697348915440874,2e+05,4.78708410263062,NA,NA,4.78708410263062,4.78708410263062,NA,NA,NA,NA,NA,33.6561813354492,NA,NA,33.6561813354492,60.1482887268066,0.197888314723969,NA,NA,0.197888314723969,0.197888314723969,32.5715675354004,NA,NA,32.5715675354004,32.5715675354004,8.32121753692627,NA,44.1627426147461,NA,28.72264,NA,NA,NA,73.2763083333333,NA,NA,10.3891,"Upper middle income",-7.6757143481117,-32.2436154130106,NA,4.29423734154958,2.34075717960757
"DZ",2006,"Algeria",0.682764673303484,2e+05,4.8109245300293,NA,NA,4.66296339035034,4.8109245300293,4.48999977111816,NA,NA,NA,NA,26.3562145233154,NA,NA,26.1055698394775,46.5823707580566,0.756025373935699,NA,NA,0.758492350578308,0.756025373935699,28.7762680053711,NA,NA,28.7765731811523,28.7762680053711,9.29268932342529,NA,46.802318572998,NA,30.39012,NA,NA,NA,72.6466166666667,NA,NA,11.32598,"Upper middle income",4.84067035730715,-6.0356792928853,1.50185265077825,4.28560681861757,2.42709920184156
"DZ",2007,"Algeria",0.624456015849568,2e+05,5.18963766098022,NA,NA,5.08215093612671,5.18963766098022,3.02999997138977,NA,NA,NA,NA,36.0910797119141,NA,NA,35.9610748291016,49.6636657714844,0.644829750061035,NA,NA,0.64389032125473,0.644829750061035,29.770320892334,NA,NA,29.7469234466553,29.770320892334,9.73924541473389,NA,48.9581451416016,NA,28.68365,NA,NA,NA,69.2924,NA,NA,12.05349,"Upper middle income",-4.61821881714082,-22.6341075170814,1.10856261007896,4.2383352320722,2.48935424455901
"DZ",2008,"Algeria",0.64092523401562,2e+05,6.34256935119629,NA,NA,6.14132881164551,6.34256935119629,2.9300000667572,NA,NA,NA,NA,26.0885982513428,NA,NA,25.9877910614014,34.090576171875,1.11976909637451,NA,NA,1.12221145629883,1.11976909637451,31.5934276580811,NA,NA,31.555643081665,31.5934276580811,12.4565896987915,NA,56.7251892089844,NA,28.27347,NA,NA,NA,64.5828,NA,NA,12.21526,"Upper middle income",-11.8640097066389,17.5776535022283,1.075002445813,4.16794812146673,2.50268598978813
"DZ",2009,"Algeria",0.749331536154253,2e+05,9.0671272277832,NA,NA,8.78661346435547,9.0671272277832,3.34999990463257,NA,NA,NA,NA,39.4022216796875,NA,NA,38.6474685668945,42.4884300231934,1.39773762226105,NA,NA,1.411900639534,1.39773762226105,37.2323989868164,NA,NA,37.3250312805176,37.2323989868164,17.4685802459717,NA,45.2854537963867,5.8,30.89086,21.1,26.2,65.4,72.6474166666667,NA,NA,15.57985,"Upper middle income",-3.47114301295236,211.107689825443,1.20896031736908,4.28561783076971,2.7459784126684
"DZ",2010,"Algeria",0.777725630700263,2e+05,9.84356784820557,NA,NA,9.45536041259766,9.84356784820557,4.18369579315186,NA,NA,NA,NA,36.6403770446777,NA,NA,36.4163208007812,41.2482986450195,1.51773941516876,NA,NA,1.51699721813202,1.51773941516876,35.089241027832,NA,NA,35.1040153503418,35.089241027832,18.9649791717529,NA,46.6845817565918,7.9,33.58231,18.3,23.6,73.5,74.3859833333333,NA,NA,14.67484,"Upper middle income",-3.88783854076664,35.4734838343984,1.43119501693765,4.30926752803293,2.68613446275864
"DZ",2011,"Algeria",0.798317598140975,2e+05,10.1600933074951,NA,NA,9.77567481994629,10.1600933074951,4.00613355636597,NA,NA,NA,NA,37.7787322998047,NA,NA,37.7394676208496,39.0939140319824,1.68477523326874,NA,NA,1.6620329618454,1.68477523326874,38.4861450195312,NA,NA,38.3977241516113,38.4861450195312,19.7721691131592,NA,44.3945465087891,7.9,32.73457,14.4,23.8,72.2,72.9378833333333,NA,NA,13.43404,"Upper middle income",12.9370100604701,9.97751992180272,1.38782657577076,4.28960816567421,2.59779178435997
"EC",2003,"Ecuador",0.630012057718218,3400000,-1.52076458930969,9.60127449035645,9.52608776092529,9.60892295837402,7.00746440887451,13.6362867355347,8.52789878845215,8.53330993652344,9.96898651123047,11.0196390151978,93.4790725708008,76.025016784668,75.9924087524414,75.990364074707,75.990364074707,0.264835000038147,1.27408504486084,1.27581822872162,0.633744418621063,0.38422480225563,46.1158638000488,47.717399597168,47.7455444335938,47.8741493225098,47.5210647583008,-0.340865701436996,15.2587747573853,25.851676940918,8.8,102.7294,7.9,12.2,127.3,NA,31.92017,6.258324,16.59749,"Upper middle income",NA,-34.0987374029149,2.61273438188786,NA,2.80925147911062
"EC",2004,"Ecuador",0.638505940399988,3400000,-5.06789493560791,9.50172710418701,9.4412670135498,9.72999858856201,7.09388971328735,11.5193929672241,6.74910068511963,6.74910068511963,8.76980209350586,9.18154430389404,73.6871185302734,73.6449127197266,73.6318359375,73.7448654174805,73.7448654174805,-4.89323043823242,1.60516893863678,1.60708093643188,-4.44987678527832,-4.20585918426514,47.967357635498,50.8137245178223,50.8437080383301,50.7495651245117,50.3903694152832,-2.70350003242493,0.358129590749741,25.996057510376,8.5,94.65546,6.4,12,119,NA,24.08343,5.855212,16.86579,"Upper middle income",NA,NA,2.44403196006203,NA,2.82528730998991
"EC",2005,"Ecuador",0.51295732496036,3400000,-3.47900700569153,9.07523727416992,9.03506755828857,9.13768863677979,6.82956886291504,11.2411680221558,4.91404390335083,4.91396522521973,6.67713308334351,7.9190239906311,68.077262878418,67.8540954589844,67.8508071899414,68.0425415039062,68.0425415039062,-3.92494869232178,1.57443404197693,1.57587850093842,-3.51960754394531,-3.60144639015198,50.6115417480469,53.4841079711914,53.5108871459961,53.3106498718262,52.5625152587891,-2.00947093963623,-0.217499554157257,23.2902946472168,8.5,95.24273,5.5,NA,135.5,NA,15.00967,22.72012,18.42326,"Upper middle income",NA,-24.1927254353004,2.41958275562849,NA,2.91361399670958
"EC",2006,"Ecuador",0.454828448888875,3400000,8.10780143737793,9.95528984069824,9.91399669647217,9.99020385742188,9.99020385742188,4.13823699951172,3.26788806915283,3.26704072952271,4.066819190979,3.93877077102661,67.113883972168,66.5954437255859,66.5692749023438,66.7123489379883,66.7123489379883,2.0738582611084,2.18973851203918,2.19145369529724,2.09321260452271,2.10143375396729,56.1880760192871,56.1705436706543,56.1936531066895,56.1797370910645,56.2057266235352,2.76335406303406,-0.273303866386414,20.7527027130127,8.2,99.14215,4.1,NA,161.7,NA,12.07471,27.19041,19.62534,"Upper middle income",NA,16.3618188059972,1.4202698516107,NA,2.97682158835916
"EC",2007,"Ecuador",0.551173804309781,3400000,1.25336754322052,9.82934474945068,9.79598426818848,9.83815860748291,6.89917278289795,6.133704662323,2.61967206001282,2.61624670028687,3.20454573631287,4.20731019973755,66.154899597168,65.4932098388672,65.4699020385742,65.654914855957,65.654914855957,1.25762856006622,1.91160345077515,1.91289484500885,1.83450758457184,1.58721816539764,53.4944267272949,55.1011848449707,55.119743347168,55.1631202697754,54.5654983520508,0.681497097015381,0.0834738537669182,23.2671394348145,8.1,99.29949,3.7,19.2,170,NA,10.1896,11.4844,20.75227,"Upper middle income",NA,-39.6450001861348,1.81379891688424,NA,3.03265563828359
"EC",2008,"Ecuador",0.649396669880996,3400000,9.06484889984131,9.53393650054932,9.49499702453613,9.57943248748779,9.57943248748779,2.80636858940125,2.29256725311279,2.28973746299744,2.80636858940125,2.73895812034607,69.3383636474609,68.8274612426758,68.791145324707,68.8857650756836,68.8857650756836,1.7571485042572,1.79802918434143,1.79919159412384,1.7571485042572,1.75989317893982,54.5515556335449,54.6752700805664,54.6918258666992,54.8208160400391,54.8240356445312,2.93714499473572,-0.437344402074814,22.0401077270508,8.9,98.28788,3.4,19.8,168.2,NA,23.76465,-0.8838654,20.99175,"Upper middle income",NA,-9.74950804899346,1.03189133064494,NA,3.04412950339198
